Annotation_Is_Verified,Classification,Comment_Count,Featured_Video,Followers,Is_Verified,Length_Referent_Text,Number_Verified_Annotations,Pinned,Class
FALSE,accepted,1,FALSE,8610,FALSE,30,3,FALSE,high
FALSE,accepted,0,FALSE,693,FALSE,70,1,FALSE,low
FALSE,accepted,0,FALSE,598,FALSE,67,0,FALSE,low
FALSE,accepted,3,TRUE,21495,TRUE,107,0,FALSE,high
FALSE,accepted,0,FALSE,8610,FALSE,65,0,FALSE,high
FALSE,accepted,0,FALSE,598,FALSE,213,0,FALSE,low
FALSE,accepted,0,FALSE,419,FALSE,32,0,FALSE,low
FALSE,accepted,0,TRUE,10964,FALSE,51,2,FALSE,high
FALSE,accepted,0,TRUE,10964,FALSE,51,0,FALSE,high
FALSE,accepted,1,FALSE,598,FALSE,96,0,FALSE,high
FALSE,accepted,1,FALSE,17568,TRUE,378,0,FALSE,high
FALSE,accepted,0,FALSE,2660,FALSE,98,0,FALSE,low
FALSE,unreviewed,0,FALSE,2660,FALSE,309,0,FALSE,low
FALSE,accepted,1,FALSE,2660,FALSE,316,0,FALSE,high
FALSE,accepted,0,FALSE,2660,FALSE,17,0,FALSE,low
FALSE,accepted,0,FALSE,2660,FALSE,15,0,FALSE,low
FALSE,accepted,0,FALSE,598,FALSE,89,0,FALSE,low
FALSE,accepted,1,TRUE,8610,FALSE,68,0,FALSE,high
FALSE,unreviewed,0,TRUE,10964,FALSE,92,0,FALSE,low
FALSE,unreviewed,0,FALSE,419,FALSE,41,0,FALSE,low
FALSE,unreviewed,0,FALSE,598,FALSE,39,0,FALSE,low
FALSE,accepted,2,TRUE,17568,TRUE,29,0,FALSE,high
FALSE,accepted,0,FALSE,8610,FALSE,87,0,FALSE,high
FALSE,accepted,0,FALSE,8610,FALSE,74,0,FALSE,high
FALSE,accepted,1,FALSE,8610,FALSE,161,0,FALSE,high
FALSE,accepted,4,FALSE,598,FALSE,91,0,FALSE,low
FALSE,accepted,3,TRUE,10964,FALSE,278,0,FALSE,high
FALSE,accepted,0,FALSE,693,FALSE,52,0,FALSE,low
TRUE,verified,1,TRUE,8610,FALSE,36,4,TRUE,high
FALSE,unreviewed,0,FALSE,419,FALSE,33,0,FALSE,low
FALSE,accepted,1,FALSE,2503,TRUE,54,0,FALSE,low
FALSE,accepted,3,TRUE,17568,TRUE,229,0,FALSE,high
FALSE,unreviewed,0,FALSE,2660,FALSE,399,0,FALSE,low
FALSE,unreviewed,0,FALSE,598,FALSE,51,0,FALSE,low
FALSE,accepted,0,TRUE,2660,FALSE,33,0,FALSE,high
FALSE,accepted,0,TRUE,2503,TRUE,21,0,FALSE,low
FALSE,accepted,0,TRUE,2503,TRUE,91,0,FALSE,low
FALSE,accepted,0,FALSE,693,FALSE,87,0,FALSE,low
FALSE,accepted,0,TRUE,8610,FALSE,202,2,FALSE,high
FALSE,unreviewed,0,FALSE,2503,TRUE,51,0,FALSE,low
FALSE,accepted,0,TRUE,10964,FALSE,31,0,FALSE,high
FALSE,accepted,0,TRUE,10964,FALSE,46,0,FALSE,high
FALSE,accepted,1,FALSE,8610,FALSE,104,2,FALSE,high
TRUE,verified,6,TRUE,10964,FALSE,46,1,TRUE,high
FALSE,unreviewed,1,FALSE,2660,FALSE,56,0,FALSE,low
FALSE,accepted,0,TRUE,10964,FALSE,74,1,FALSE,low
FALSE,unreviewed,0,FALSE,2660,FALSE,71,1,FALSE,low
FALSE,accepted,1,FALSE,598,FALSE,47,0,FALSE,low
FALSE,accepted,1,FALSE,10964,FALSE,95,0,FALSE,high
FALSE,accepted,0,FALSE,693,FALSE,95,0,FALSE,high
FALSE,accepted,0,TRUE,21495,TRUE,7,0,FALSE,high
FALSE,unreviewed,0,FALSE,2660,FALSE,9,1,FALSE,low
FALSE,accepted,0,FALSE,419,FALSE,165,0,FALSE,low
FALSE,accepted,1,FALSE,2660,FALSE,37,0,FALSE,low
FALSE,accepted,0,FALSE,8610,FALSE,27,0,FALSE,high
FALSE,unreviewed,0,FALSE,598,FALSE,154,0,FALSE,low
FALSE,accepted,0,FALSE,2503,TRUE,45,0,FALSE,low
FALSE,accepted,0,TRUE,2503,TRUE,46,0,FALSE,low
FALSE,unreviewed,0,FALSE,598,FALSE,32,0,FALSE,low
FALSE,accepted,0,TRUE,38,FALSE,20,0,FALSE,high
TRUE,verified,39,TRUE,10964,FALSE,53,1,TRUE,high
FALSE,accepted,0,FALSE,2503,TRUE,151,0,FALSE,low
FALSE,accepted,0,FALSE,693,FALSE,109,0,FALSE,high
FALSE,accepted,0,FALSE,2660,FALSE,56,0,FALSE,low
FALSE,unreviewed,0,FALSE,419,FALSE,104,0,FALSE,low
FALSE,accepted,0,TRUE,21495,TRUE,22,2,FALSE,high
FALSE,accepted,0,TRUE,10964,FALSE,33,0,FALSE,low
FALSE,accepted,2,TRUE,2503,TRUE,98,0,FALSE,high
TRUE,verified,5,TRUE,17568,TRUE,40,7,TRUE,high
FALSE,accepted,0,TRUE,17568,TRUE,105,3,FALSE,low
FALSE,accepted,0,TRUE,17568,TRUE,19,6,FALSE,low
FALSE,unreviewed,0,FALSE,419,FALSE,90,0,FALSE,low
FALSE,unreviewed,0,FALSE,598,FALSE,116,0,FALSE,low
FALSE,accepted,0,TRUE,21495,TRUE,49,0,FALSE,high
FALSE,accepted,0,TRUE,8610,FALSE,136,0,FALSE,high
FALSE,unreviewed,0,FALSE,693,FALSE,32,1,FALSE,low
FALSE,accepted,0,TRUE,8610,FALSE,31,0,FALSE,high
FALSE,accepted,0,FALSE,693,FALSE,36,0,FALSE,low
FALSE,accepted,0,FALSE,17568,TRUE,127,0,FALSE,high
FALSE,accepted,2,FALSE,8610,FALSE,89,0,FALSE,high
FALSE,accepted,3,TRUE,598,FALSE,177,0,FALSE,low
FALSE,accepted,1,FALSE,2503,TRUE,70,0,FALSE,low
FALSE,accepted,0,TRUE,693,FALSE,33,0,FALSE,low
TRUE,verified,4,TRUE,8610,FALSE,43,9,TRUE,high
FALSE,accepted,0,FALSE,8610,FALSE,83,0,FALSE,high
FALSE,accepted,0,TRUE,419,FALSE,42,0,FALSE,low
TRUE,verified,26,TRUE,17568,TRUE,13,1,TRUE,high
FALSE,accepted,0,TRUE,17568,TRUE,68,3,FALSE,low
FALSE,accepted,0,TRUE,2660,FALSE,97,0,FALSE,high
FALSE,unreviewed,0,FALSE,598,FALSE,50,0,FALSE,low
FALSE,accepted,1,FALSE,21495,TRUE,28,2,FALSE,high
FALSE,accepted,2,TRUE,17568,TRUE,29,0,FALSE,high
FALSE,accepted,0,FALSE,598,FALSE,582,0,FALSE,low
FALSE,accepted,0,FALSE,8610,FALSE,80,0,FALSE,high
FALSE,accepted,0,FALSE,693,FALSE,55,0,FALSE,low
FALSE,unreviewed,0,FALSE,598,FALSE,134,0,FALSE,low
FALSE,accepted,0,FALSE,598,FALSE,54,0,FALSE,low
FALSE,accepted,1,FALSE,693,FALSE,89,0,FALSE,high
FALSE,accepted,2,FALSE,2660,FALSE,66,0,FALSE,high
FALSE,accepted,0,FALSE,8610,FALSE,249,0,FALSE,high
FALSE,unreviewed,0,FALSE,38,FALSE,28,0,FALSE,low
FALSE,accepted,0,FALSE,693,FALSE,26,0,FALSE,high
FALSE,accepted,0,FALSE,419,FALSE,82,0,FALSE,low
FALSE,accepted,0,TRUE,8610,FALSE,128,0,FALSE,high
FALSE,unreviewed,0,FALSE,693,FALSE,150,0,FALSE,low
FALSE,accepted,0,FALSE,8610,FALSE,21,0,FALSE,high
FALSE,accepted,3,TRUE,17568,TRUE,31,3,FALSE,high
FALSE,unreviewed,0,FALSE,598,FALSE,254,0,FALSE,low
FALSE,verified,0,TRUE,21495,TRUE,25,2,FALSE,low
FALSE,unreviewed,0,FALSE,419,FALSE,93,0,FALSE,low
FALSE,accepted,0,FALSE,2503,TRUE,39,0,FALSE,low
FALSE,unreviewed,0,FALSE,2660,FALSE,104,0,FALSE,low
FALSE,accepted,1,TRUE,2503,TRUE,50,0,FALSE,low
FALSE,accepted,0,FALSE,2503,TRUE,83,0,FALSE,low
FALSE,accepted,0,TRUE,693,FALSE,44,0,FALSE,low
FALSE,accepted,2,FALSE,693,FALSE,51,0,FALSE,high
FALSE,accepted,0,TRUE,8610,FALSE,56,0,FALSE,high
FALSE,unreviewed,0,FALSE,2660,FALSE,51,0,FALSE,low
FALSE,accepted,4,FALSE,2660,FALSE,79,0,FALSE,low
FALSE,accepted,3,TRUE,17568,TRUE,8,0,FALSE,low
FALSE,accepted,0,FALSE,2660,FALSE,65,0,FALSE,low
FALSE,unreviewed,0,TRUE,598,FALSE,23,0,FALSE,low
FALSE,accepted,4,TRUE,8610,FALSE,145,0,FALSE,high
FALSE,accepted,0,FALSE,21495,TRUE,65,2,FALSE,high
FALSE,accepted,0,TRUE,21495,TRUE,52,0,FALSE,high
FALSE,accepted,0,FALSE,2503,TRUE,71,0,FALSE,low
FALSE,accepted,0,FALSE,693,FALSE,10,1,FALSE,low
FALSE,accepted,0,FALSE,419,FALSE,95,0,FALSE,low
FALSE,unreviewed,0,FALSE,38,FALSE,41,0,FALSE,low
FALSE,unreviewed,0,FALSE,2660,FALSE,43,0,FALSE,low
FALSE,accepted,0,FALSE,17568,TRUE,165,0,FALSE,high
FALSE,accepted,2,FALSE,10964,FALSE,92,0,FALSE,high
FALSE,unreviewed,0,FALSE,598,FALSE,32,0,FALSE,low
FALSE,accepted,1,FALSE,8610,FALSE,38,0,FALSE,high
FALSE,unreviewed,0,FALSE,2660,FALSE,81,0,FALSE,low
FALSE,accepted,1,FALSE,2660,FALSE,71,0,FALSE,high
FALSE,accepted,1,FALSE,2503,TRUE,50,0,FALSE,low
FALSE,accepted,2,FALSE,693,FALSE,62,0,FALSE,low
FALSE,unreviewed,0,FALSE,419,FALSE,63,0,FALSE,low
FALSE,accepted,0,FALSE,693,FALSE,61,0,FALSE,low
FALSE,unreviewed,0,FALSE,419,FALSE,51,0,FALSE,low
FALSE,unreviewed,0,FALSE,419,FALSE,137,0,FALSE,low
FALSE,accepted,2,TRUE,10964,FALSE,339,0,FALSE,high
FALSE,accepted,0,TRUE,10964,FALSE,59,0,FALSE,high
FALSE,unreviewed,0,TRUE,17568,TRUE,46,7,FALSE,low
FALSE,accepted,0,FALSE,693,FALSE,132,0,FALSE,low
FALSE,accepted,0,TRUE,2503,TRUE,141,0,FALSE,high
FALSE,accepted,0,TRUE,10964,FALSE,90,0,FALSE,high
FALSE,accepted,3,TRUE,17568,TRUE,40,0,FALSE,low
FALSE,accepted,0,FALSE,598,FALSE,61,0,FALSE,high
FALSE,accepted,2,FALSE,2503,TRUE,55,0,FALSE,low
FALSE,accepted,0,FALSE,598,FALSE,148,0,FALSE,low
FALSE,accepted,1,FALSE,21495,TRUE,108,0,FALSE,high
FALSE,accepted,1,FALSE,598,FALSE,38,0,FALSE,low
TRUE,accepted,0,FALSE,10964,FALSE,72,26,FALSE,low
FALSE,accepted,0,FALSE,419,FALSE,32,0,FALSE,low
FALSE,accepted,4,FALSE,21495,TRUE,139,0,FALSE,high
FALSE,accepted,0,FALSE,21495,TRUE,52,0,FALSE,high
FALSE,accepted,0,TRUE,10964,FALSE,102,0,FALSE,low
FALSE,unreviewed,0,TRUE,17568,TRUE,213,0,FALSE,low
FALSE,accepted,0,FALSE,10964,FALSE,149,0,FALSE,high
FALSE,accepted,1,TRUE,8610,FALSE,21,4,FALSE,low
FALSE,accepted,0,FALSE,2503,TRUE,60,0,FALSE,low
FALSE,accepted,0,FALSE,598,FALSE,55,0,FALSE,low
FALSE,accepted,0,TRUE,10964,FALSE,322,0,FALSE,high
FALSE,accepted,0,TRUE,10964,FALSE,27,0,FALSE,high
FALSE,accepted,0,FALSE,2503,TRUE,23,0,FALSE,low
FALSE,accepted,0,TRUE,693,FALSE,7,0,FALSE,high
FALSE,accepted,0,TRUE,8610,FALSE,89,0,FALSE,low
FALSE,accepted,0,TRUE,598,FALSE,72,0,FALSE,low
FALSE,accepted,1,FALSE,21495,TRUE,137,0,FALSE,high
FALSE,accepted,0,TRUE,2503,TRUE,40,0,FALSE,low
FALSE,accepted,0,FALSE,2660,FALSE,84,0,FALSE,low
FALSE,accepted,2,TRUE,8610,FALSE,36,2,FALSE,high
FALSE,accepted,0,TRUE,21495,TRUE,129,0,FALSE,high
FALSE,accepted,0,TRUE,693,FALSE,42,0,FALSE,high
FALSE,accepted,2,FALSE,598,FALSE,10,0,FALSE,high
FALSE,accepted,0,TRUE,10964,FALSE,182,3,FALSE,low
FALSE,accepted,0,TRUE,693,FALSE,16,0,FALSE,low
FALSE,unreviewed,0,TRUE,38,FALSE,48,0,FALSE,low
FALSE,accepted,1,FALSE,8610,FALSE,184,0,FALSE,high
TRUE,verified,42,TRUE,17568,TRUE,174,2,TRUE,high
FALSE,accepted,0,FALSE,2503,TRUE,79,0,FALSE,low
FALSE,accepted,4,FALSE,10964,FALSE,281,0,FALSE,high
FALSE,accepted,0,FALSE,693,FALSE,13,0,FALSE,low
FALSE,accepted,0,TRUE,2503,TRUE,44,0,FALSE,low
FALSE,accepted,0,FALSE,17568,TRUE,53,0,FALSE,high
FALSE,accepted,0,TRUE,17568,TRUE,51,7,FALSE,low
FALSE,accepted,1,TRUE,21495,TRUE,26,0,FALSE,high
FALSE,accepted,0,FALSE,8610,FALSE,50,0,FALSE,high
FALSE,accepted,0,TRUE,10964,FALSE,16,3,FALSE,high
FALSE,accepted,1,FALSE,693,FALSE,6,0,FALSE,high
TRUE,accepted,0,FALSE,10964,FALSE,67,26,FALSE,low
FALSE,accepted,0,FALSE,8610,FALSE,84,0,FALSE,high
FALSE,accepted,0,FALSE,419,FALSE,51,0,FALSE,low
FALSE,accepted,0,FALSE,598,FALSE,22,0,FALSE,low
FALSE,accepted,0,TRUE,21495,TRUE,16,3,FALSE,high
FALSE,unreviewed,1,FALSE,693,FALSE,106,0,FALSE,low
FALSE,unreviewed,0,FALSE,693,FALSE,107,0,FALSE,low
FALSE,unreviewed,0,FALSE,38,FALSE,39,0,FALSE,low
FALSE,unreviewed,0,FALSE,419,FALSE,46,0,FALSE,low
FALSE,accepted,0,TRUE,2660,FALSE,151,0,FALSE,high
FALSE,unreviewed,0,FALSE,598,FALSE,225,0,FALSE,low
FALSE,accepted,0,FALSE,419,FALSE,209,0,FALSE,low
FALSE,accepted,0,FALSE,693,FALSE,64,0,FALSE,low
FALSE,accepted,0,FALSE,693,FALSE,41,0,FALSE,low
FALSE,unreviewed,0,TRUE,598,FALSE,47,0,FALSE,low
FALSE,accepted,0,FALSE,2503,TRUE,26,0,FALSE,low
FALSE,accepted,1,FALSE,2660,FALSE,81,0,FALSE,high
FALSE,accepted,5,FALSE,21495,TRUE,65,0,FALSE,high
FALSE,accepted,1,FALSE,21495,TRUE,167,0,FALSE,high
FALSE,unreviewed,0,FALSE,419,FALSE,80,0,FALSE,low
FALSE,accepted,0,TRUE,2503,TRUE,54,0,FALSE,low
FALSE,accepted,1,TRUE,38,FALSE,61,0,FALSE,low
FALSE,accepted,0,FALSE,693,FALSE,6,0,FALSE,high
FALSE,accepted,0,FALSE,21495,TRUE,27,1,FALSE,high
FALSE,accepted,0,TRUE,2503,TRUE,6,0,FALSE,low
FALSE,accepted,0,FALSE,2503,TRUE,25,0,FALSE,high
FALSE,accepted,0,TRUE,8610,FALSE,42,6,FALSE,low
FALSE,unreviewed,0,FALSE,598,FALSE,71,0,FALSE,low
FALSE,accepted,0,FALSE,2660,FALSE,108,2,FALSE,low
FALSE,accepted,1,TRUE,2503,TRUE,122,0,FALSE,high
FALSE,accepted,0,FALSE,21495,TRUE,20,3,FALSE,high
FALSE,accepted,0,FALSE,2503,TRUE,7,0,FALSE,low
FALSE,unreviewed,0,FALSE,419,FALSE,29,0,FALSE,low
FALSE,accepted,0,FALSE,21495,TRUE,39,1,FALSE,high
FALSE,accepted,0,FALSE,2660,FALSE,48,1,FALSE,low
FALSE,accepted,0,FALSE,2660,FALSE,34,0,FALSE,low
FALSE,accepted,1,FALSE,693,FALSE,56,0,FALSE,low
FALSE,accepted,0,FALSE,2660,FALSE,100,0,FALSE,low
FALSE,accepted,2,TRUE,21495,TRUE,99,0,FALSE,high
FALSE,unreviewed,0,FALSE,693,FALSE,42,0,FALSE,low
TRUE,verified,18,TRUE,21495,TRUE,71,3,TRUE,high
FALSE,accepted,1,FALSE,2660,FALSE,80,0,FALSE,high
FALSE,accepted,0,TRUE,21495,TRUE,56,2,FALSE,high
FALSE,accepted,0,TRUE,8610,FALSE,49,2,FALSE,high
FALSE,accepted,5,FALSE,693,FALSE,76,0,FALSE,high
FALSE,accepted,0,TRUE,2503,TRUE,41,0,FALSE,high
FALSE,accepted,0,FALSE,2503,TRUE,47,0,FALSE,low
FALSE,accepted,1,FALSE,8610,FALSE,69,0,FALSE,high
FALSE,unreviewed,0,FALSE,38,FALSE,26,0,FALSE,low
FALSE,accepted,1,FALSE,2503,TRUE,83,0,FALSE,low
FALSE,accepted,1,FALSE,419,FALSE,39,0,FALSE,low
FALSE,unreviewed,0,FALSE,598,FALSE,37,0,FALSE,low
TRUE,verified,5,TRUE,21495,TRUE,59,3,TRUE,high
FALSE,accepted,0,TRUE,10964,FALSE,59,0,FALSE,low
FALSE,unreviewed,1,TRUE,2660,FALSE,39,0,FALSE,low
FALSE,accepted,1,FALSE,21495,TRUE,41,0,FALSE,low
FALSE,accepted,4,TRUE,17568,TRUE,70,0,FALSE,high
FALSE,accepted,0,TRUE,21495,TRUE,75,2,FALSE,high
FALSE,accepted,0,FALSE,2503,TRUE,51,0,FALSE,low
FALSE,accepted,0,FALSE,10964,FALSE,137,0,FALSE,high
FALSE,accepted,0,FALSE,2503,TRUE,26,0,FALSE,low
FALSE,accepted,0,FALSE,598,FALSE,98,0,FALSE,low
FALSE,accepted,1,TRUE,17568,TRUE,17,3,FALSE,high
FALSE,accepted,7,TRUE,21495,TRUE,85,0,FALSE,high
FALSE,accepted,1,FALSE,2503,TRUE,13,0,FALSE,high
FALSE,unreviewed,0,FALSE,419,FALSE,38,0,FALSE,low
FALSE,accepted,0,FALSE,10964,FALSE,160,0,FALSE,high
FALSE,accepted,0,FALSE,2503,TRUE,48,0,FALSE,high
FALSE,accepted,0,FALSE,419,FALSE,48,0,FALSE,low
FALSE,accepted,0,FALSE,598,FALSE,126,0,FALSE,low
FALSE,accepted,1,FALSE,8610,FALSE,38,0,FALSE,high
TRUE,verified,3,TRUE,8610,FALSE,99,7,TRUE,high
FALSE,accepted,0,FALSE,10964,FALSE,70,0,FALSE,high
FALSE,accepted,0,FALSE,2503,TRUE,91,0,FALSE,low
FALSE,accepted,0,TRUE,17568,TRUE,36,4,FALSE,high
FALSE,accepted,0,FALSE,8610,FALSE,68,0,FALSE,high
FALSE,accepted,0,TRUE,17568,TRUE,34,0,FALSE,high
FALSE,accepted,3,FALSE,419,FALSE,96,0,FALSE,low
FALSE,unreviewed,0,FALSE,2660,FALSE,134,0,FALSE,low
FALSE,accepted,2,FALSE,2503,TRUE,51,0,FALSE,low
FALSE,unreviewed,4,TRUE,21495,TRUE,123,0,FALSE,low
FALSE,accepted,0,FALSE,10964,FALSE,97,0,FALSE,high
TRUE,verified,0,TRUE,8610,FALSE,45,4,TRUE,high
FALSE,accepted,1,FALSE,2503,TRUE,42,0,FALSE,low
TRUE,accepted,1,TRUE,10964,FALSE,34,12,FALSE,low
FALSE,accepted,0,FALSE,2503,TRUE,62,0,FALSE,low
FALSE,accepted,0,FALSE,693,FALSE,66,0,FALSE,low
FALSE,accepted,1,FALSE,2660,FALSE,59,0,FALSE,low
FALSE,accepted,1,TRUE,2503,TRUE,62,0,FALSE,high
TRUE,verified,41,TRUE,17568,TRUE,108,4,TRUE,high
FALSE,unreviewed,0,FALSE,419,FALSE,60,0,FALSE,low
FALSE,accepted,0,FALSE,2660,FALSE,55,0,FALSE,low
FALSE,accepted,1,TRUE,8610,FALSE,129,1,FALSE,high
FALSE,accepted,1,FALSE,2503,TRUE,109,0,FALSE,low
FALSE,accepted,0,TRUE,693,FALSE,28,0,FALSE,low
FALSE,accepted,0,FALSE,17568,TRUE,17,0,FALSE,high
FALSE,accepted,0,TRUE,8610,FALSE,83,0,FALSE,low
FALSE,accepted,5,TRUE,21495,TRUE,231,0,FALSE,high
FALSE,accepted,0,TRUE,8610,FALSE,198,0,FALSE,high
FALSE,accepted,0,FALSE,2503,TRUE,90,0,FALSE,low
FALSE,accepted,1,TRUE,21495,TRUE,44,0,FALSE,high
FALSE,accepted,0,FALSE,2660,FALSE,104,0,FALSE,high
FALSE,accepted,0,FALSE,419,FALSE,69,0,FALSE,low
FALSE,accepted,1,FALSE,2660,FALSE,18,0,FALSE,high
FALSE,accepted,0,FALSE,2503,TRUE,37,0,FALSE,low
FALSE,accepted,0,TRUE,693,FALSE,26,0,FALSE,low
TRUE,verified,68,TRUE,17568,TRUE,27,3,TRUE,high
FALSE,accepted,0,FALSE,693,FALSE,40,0,FALSE,low
FALSE,accepted,1,FALSE,17568,TRUE,133,0,FALSE,high
FALSE,accepted,0,FALSE,2503,TRUE,104,0,FALSE,low
FALSE,unreviewed,0,FALSE,598,FALSE,23,0,FALSE,low
FALSE,accepted,0,FALSE,2503,TRUE,41,0,FALSE,low
FALSE,accepted,1,FALSE,2503,TRUE,28,0,FALSE,low
FALSE,accepted,0,FALSE,419,FALSE,39,0,FALSE,low
FALSE,accepted,3,TRUE,17568,TRUE,61,0,FALSE,high
FALSE,accepted,1,FALSE,693,FALSE,128,0,FALSE,high
FALSE,accepted,1,FALSE,17568,TRUE,44,0,FALSE,high
FALSE,accepted,0,TRUE,10964,FALSE,123,0,FALSE,high
TRUE,verified,8,TRUE,10964,FALSE,55,3,TRUE,high
FALSE,accepted,0,TRUE,693,FALSE,42,0,FALSE,low
FALSE,accepted,3,TRUE,17568,TRUE,241,0,FALSE,high
FALSE,accepted,5,FALSE,693,FALSE,43,0,FALSE,low
FALSE,accepted,1,TRUE,10964,FALSE,45,1,FALSE,low
FALSE,accepted,0,TRUE,598,FALSE,57,0,FALSE,low
FALSE,accepted,0,FALSE,21495,TRUE,119,0,FALSE,high
FALSE,accepted,0,TRUE,693,FALSE,13,0,FALSE,low
FALSE,accepted,1,TRUE,2503,TRUE,61,0,FALSE,high
FALSE,accepted,0,TRUE,2503,TRUE,39,0,FALSE,high
FALSE,unreviewed,0,FALSE,38,FALSE,88,0,FALSE,low
FALSE,accepted,1,FALSE,693,FALSE,24,0,FALSE,low
FALSE,accepted,0,FALSE,2660,FALSE,50,0,FALSE,high
FALSE,accepted,5,FALSE,21495,TRUE,23,1,FALSE,high
FALSE,accepted,0,FALSE,2503,TRUE,60,0,FALSE,high
FALSE,accepted,0,TRUE,2503,TRUE,96,0,FALSE,high
FALSE,accepted,1,TRUE,8610,FALSE,58,4,FALSE,low
FALSE,accepted,0,FALSE,598,FALSE,50,0,FALSE,low
FALSE,unreviewed,0,TRUE,598,FALSE,163,0,FALSE,low
FALSE,accepted,0,FALSE,38,FALSE,42,0,FALSE,low
FALSE,accepted,0,FALSE,598,FALSE,98,0,FALSE,low
FALSE,accepted,0,TRUE,10964,FALSE,51,0,FALSE,low
FALSE,unreviewed,0,FALSE,38,FALSE,32,0,FALSE,low
FALSE,accepted,0,TRUE,598,FALSE,660,0,FALSE,low
FALSE,unreviewed,2,FALSE,598,FALSE,52,0,FALSE,low
FALSE,accepted,0,FALSE,2503,TRUE,10,0,FALSE,low
FALSE,accepted,1,FALSE,21495,TRUE,12,1,FALSE,high
FALSE,accepted,0,FALSE,8610,FALSE,67,0,FALSE,high
FALSE,unreviewed,0,FALSE,419,FALSE,5,0,FALSE,low
FALSE,accepted,1,TRUE,2503,TRUE,134,0,FALSE,low
FALSE,accepted,1,FALSE,2660,FALSE,126,0,FALSE,high
FALSE,accepted,1,FALSE,17568,TRUE,24,0,FALSE,low
FALSE,accepted,0,FALSE,693,FALSE,54,0,FALSE,low
FALSE,accepted,0,TRUE,8610,FALSE,15,3,FALSE,high
FALSE,accepted,0,FALSE,598,FALSE,68,0,FALSE,high
FALSE,accepted,0,TRUE,10964,FALSE,63,2,FALSE,high
FALSE,unreviewed,0,FALSE,598,FALSE,80,0,FALSE,low
FALSE,accepted,0,TRUE,17568,TRUE,19,4,FALSE,high
FALSE,accepted,0,FALSE,693,FALSE,42,0,FALSE,low
FALSE,accepted,1,FALSE,2503,TRUE,44,0,FALSE,low
FALSE,accepted,1,FALSE,419,FALSE,28,0,FALSE,low
FALSE,accepted,0,FALSE,693,FALSE,167,0,FALSE,low
FALSE,accepted,0,TRUE,598,FALSE,11,0,FALSE,high
FALSE,accepted,0,FALSE,693,FALSE,33,0,FALSE,low
FALSE,unreviewed,0,FALSE,38,FALSE,43,0,FALSE,low
FALSE,accepted,10,TRUE,21495,TRUE,66,0,FALSE,high
FALSE,unreviewed,0,FALSE,419,FALSE,59,0,FALSE,low
TRUE,verified,32,TRUE,17568,TRUE,30,3,TRUE,high
FALSE,accepted,0,TRUE,2503,TRUE,38,0,FALSE,low
FALSE,unreviewed,0,FALSE,598,FALSE,17,0,FALSE,low
FALSE,accepted,0,TRUE,17568,TRUE,117,0,FALSE,high
FALSE,accepted,0,TRUE,10964,FALSE,21,1,FALSE,high
FALSE,accepted,0,FALSE,10964,FALSE,24,26,FALSE,high
FALSE,accepted,1,TRUE,17568,TRUE,34,0,FALSE,high
FALSE,accepted,1,FALSE,10964,FALSE,149,0,FALSE,high
